11399,65.420
11120,393.350
12067,56.801
11151,34.899
11660,33.567
12479,25.300
11520,25.784
11727,50.318
12207,30.919
11488,42.567
12431,40.091
11312,112.027
12294,70.230
11530,98.206
11183,71.488
12122,43.498
12367,76.200
12025,57.157
12026,46.968
11881,87.340
11916,48.947
11214,34.276
11684,32.399
11443,74.995
12173,85.504
12119,66.577
12000,33.869
12235,72.474
11968,25.259
12263,72.804
12317,37.426
12139,32.718
11176,26.922
12285,53.885
12006,52.253
11306,37.522
11607,23.587
11000,43.173
11482,71.268
12107,34.840
11095,38.671
11241,24.729
12111,50.732
11665,39.479
11567,25.881
11427,34.664
11280,73.839
11307,47.872
12226,32.935
12221,40.921
12152,22.342
12447,39.713
12135,53.112
11749,28.881
11862,57.907
11301,45.565
11587,43.935
11821,25.207
12439,31.425
11742,31.694
11324,62.938
11862,128.078
11394,39.921
11464,19.372
12321,23.370
11414,18.724
12253,18.835
12317,24.605
12289,25.193
12350,55.443
11188,48.635
11158,20.509
12493,27.566
11012,21.236
12295,73.864
11096,51.270
11570,59.668
12439,51.285
11586,31.963
11302,28.086
12123,23.411
11863,20.972
11677,19.533
11764,36.544
12460,33.317
11029,32.468
11521,16.411
11003,18.688
12258,18.521
11147,42.251
11757,22.806
11242,18.827
12148,27.405
11413,24.204
11564,24.890
12308,20.331
11839,61.943
11158,24.481
12309,69.950
12044,62.069
11859,32.881
11383,24.927
12264,24.305
11827,17.516
12464,21.435
12491,49.787
11906,28.234
12353,22.308
11067,30.453
12407,24.254
12360,24.311
11011,76.852
11753,21.314
11687,28.865
11488,31.338
12056,28.119
12082,38.178
11177,27.454
12386,20.163
11807,31.554
11509,27.569
11710,20.808
12426,58.652
11852,29.003
11557,44.038
11861,33.531
12076,19.301
11906,66.173
11485,30.411
12153,40.128
11038,20.581
12200,21.329
12271,46.561
11226,26.535
12212,20.458
11534,36.188
11209,25.487
11077,17.836
11964,59.982
12318,21.174
11557,24.725
12276,37.942
11227,24.098
11591,173.556
11079,23.887
11220,54.461
11231,50.403
11961,36.507
11814,37.606
12094,75.890
11953,98.181
12427,57.785
11226,38.150
12345,59.853
11286,79.746
12094,62.143
12487,53.149
11720,42.087
12479,58.062
12238,89.075
11572,41.299
12163,481.249
11942,622.692
11967,26.757
11925,25.667
11561,23.568
11783,49.833
12413,48.075
11434,40.216
11177,41.166
11975,47.916
11969,42.702
11887,29.610
11065,19.456
11523,20.054
12207,32.948
12252,36.100
12165,134.420
11471,64.714
12047,50.005
12158,754.803
11965,116.449
11339,382.484
11733,539.219
11191,694.292
11274,29.544
11926,47.581
11522,54.352
11217,93.490
11684,72.584
12319,96.218
12015,63.496
12193,335.333
11902,83.685
11660,1074.209
11424,35.885
12116,177.810
11300,69.571
12224,168.784
11250,65.472
12351,184.130
11468,36.687
11072,50.341
11788,121.146
11757,726.869
11738,33.519
12380,148.412
11392,87.651
12078,562.736
11630,298.382
12319,61.909
11326,84.407
11046,48.249
12475,388.960
11222,42.841
11515,60.733
11739,159.095
12114,197.346
12304,35.002
11389,42.282
11309,39.572
11332,39.915
11928,52.813
11703,87.535
12037,50.844
12242,52.664
11370,87.894
12374,50.202
11399,18.313
11420,19.819
12283,97.272
12456,23.444
12300,20.702
11214,19.900
11742,22.296
11314,55.018
11511,30.557
11952,20.465
12382,22.569
11907,31.850
11561,26.147
11965,41.498
11036,26.787
12143,28.703
12245,20.523
11170,22.291
11691,27.907
11802,41.311
12287,24.306
11152,22.187
11780,20.183
11899,25.676
12085,28.406
12431,30.010
12205,33.773
11084,19.587
11390,22.439
12067,24.779
12362,22.406
12008,25.196
12029,45.368
12108,34.202
11730,23.930
12329,38.969
12339,35.558
11505,44.711
11612,27.669
11303,27.150
11737,35.694
11915,26.234
12218,23.733
11963,47.972
11489,35.924
11184,26.416
12446,29.294
11403,30.604
11621,47.999
11458,38.353
12475,55.664
11782,41.068
11724,61.807
11352,26.054
12328,32.757
11175,52.608
11540,28.385
11903,31.432
11344,34.598
11952,28.983
12153,27.631
12161,31.187
11605,26.455
12362,60.824
12118,28.235
12104,27.351
12214,29.957
12463,36.030
12345,33.886
12104,26.279
12135,30.198
11598,30.368
12405,35.002
11323,48.370
11629,33.929
11932,29.402
12110,40.079
11392,43.698
12159,61.368
11603,57.223
11672,22.576
11303,24.414
12347,23.097
12074,41.071
11908,33.915
11167,28.696
11905,26.045
12249,23.496
11258,42.901
11933,43.403
11101,38.832
11462,50.464
12011,61.636
11545,38.380
11031,37.958
11037,106.806
11380,43.124
11930,55.997
11752,48.034
11774,43.087
11151,88.512
11367,170.163
11522,40.602
12181,36.375
11355,39.425
12444,46.622
12444,54.121
11662,39.725
12373,48.468
12488,56.870
11231,50.442
12168,41.410
11780,48.011
11615,28.848
12465,44.341
11326,35.373
11734,57.712
11053,35.437
11228,959.216
11760,231.880
12271,606.560
11445,24.604
12334,556.717
12214,211.703
11039,34.189
11167,763.369
11391,32.767
11938,418.596
12025,169.834
12458,57.456
12131,360.900
11408,1386.696
11847,848.892
12268,58.054
11695,133.433
11661,79.803
12454,81.726
11352,41.813
11285,34.391
12264,101.809
12087,46.828
12343,85.890
11590,131.271
11065,203.675
11455,51.624
11852,49.823
12484,59.322
12410,308.078
11039,268.478
12253,940.352
12008,76.742
12490,302.638
12351,154.723
12218,97.709
12416,114.372
12445,34.973
11502,57.924
12270,56.718
11596,35.395
12460,28.271
11612,52.517
12158,39.449
11887,65.458
11304,125.193
11193,52.967
11554,1347.876
11361,640.608
12255,41.002
12205,48.144
12435,64.180
12499,20.990
12450,31.235
11199,17.117
11330,80.393
12262,70.354
12249,207.428
11670,2082.520
11660,422.487
11986,53.536
11846,41.743
12223,42.796
12031,79.925
11173,63.401
12389,50.129
12398,103.147
11861,47.593
11979,34.583
11882,34.321
11858,45.374
12320,125.663
11875,52.870
11599,114.366
11074,118.564
11482,97.490
11737,111.699
11894,35.377
12419,46.679
11639,55.612
11868,78.209
11770,1014.669
11032,105.349
12487,824.311
11873,881.632
12219,338.812
11696,624.411
11511,304.814
11486,91.688
12054,202.875
11999,60.279
12086,69.904
11652,80.796
11787,103.414
12079,39.667
11046,39.772
11717,43.160
11899,52.248
11635,38.394
12024,27.980
11010,39.112
11947,55.321
12438,50.949
11699,41.124
12491,71.498
12360,33.939
11737,209.304
11858,74.044
11800,63.674
12334,32.453
11697,85.625
11072,97.521
11090,73.403
11274,101.240
11886,43.752
11158,53.692
12200,35.627
12026,104.872
12438,264.682
11117,187.423
11885,68.471
11186,41.881
11051,54.107
11473,39.391
12347,68.370
11247,48.238
11835,61.066
11340,52.336
11767,100.143
11466,58.405
11862,130.320
12377,145.194
11739,75.931
11394,154.651
12152,72.383
11285,76.438
11116,41.461
12446,51.061
11618,87.620
11846,27.987
12123,42.552
11926,42.538
12285,44.655
12441,100.994
12207,52.047
11118,77.783
11070,65.773
11699,997.565
11032,424.671
11362,177.132
11411,31.803
12458,31.094
11301,156.074
11117,29.385
11375,564.846
12404,45.230
11158,43.962
11309,34.258
12419,50.019
11632,43.667
11995,160.487
11469,37.130
12110,166.602
11187,39.431
12373,163.477
11264,27.317
12128,206.910
11659,153.173
11906,34.138
12322,163.829
12458,29.192
11255,40.717
11584,151.828
12241,161.130
12492,202.642
12067,81.839
11031,143.042
11882,35.765
11134,152.516
11790,38.233
11879,168.866
11707,62.086
11724,136.052
11337,37.913
12426,204.277
11601,406.189
11872,25.188
11196,149.352
12161,34.451
12270,203.975
12223,181.684
11587,35.051
11900,30.436
11161,42.835
11082,45.522
11053,47.077
11313,28.543
11016,38.296
11535,73.725
11851,30.153
11108,40.859
11252,48.112
11363,22.016
11517,34.047
11979,32.959
12048,27.029
11713,26.215
11820,23.853
11014,27.400
12192,43.246
11281,21.992
11925,25.729
11496,35.546
11976,27.195
11301,23.968
12198,36.013
12022,29.349
12179,33.030
12483,29.576
12114,30.622
11889,35.123
11115,20.671
11889,58.137
11416,31.311
12325,31.517
11719,83.630
12139,66.042
11972,39.073
12222,67.575
12402,38.298
11829,24.114
11197,19.969
12265,20.755
11681,46.290
12300,82.783
12349,27.282
12393,21.386
11936,21.159
12251,32.842
11558,41.857
11616,38.586
12438,20.217
11328,21.528
11691,39.576
11646,24.298
11371,31.541
12054,33.031
11272,23.216
11783,23.048
11698,50.846
11156,30.382
12191,38.685
11387,26.214
11095,24.585
12385,40.385
11455,22.003
11845,28.030
11312,47.140
12353,33.767
11607,24.242
12166,46.734
11988,42.185
11214,35.345
11825,28.655
11504,41.929
11348,68.017
11411,60.865
11314,23.513
11413,51.388
11796,39.044
12302,42.255
11599,35.201
12137,47.703
12151,37.013
11039,52.783
11645,57.293
11148,62.749
11196,61.463
11808,220.268
11092,34.390
11359,168.909
11646,40.481
11487,47.988
12310,33.477
11364,36.317
11071,38.459
11744,63.458
12347,44.752
12043,53.228
12256,39.667
12198,56.425
11007,179.559
11999,43.708
12015,54.980
11131,32.783
11442,57.374
12490,45.648
12066,37.495
11350,44.852
11940,33.276
11880,44.861
11883,24.026
11538,29.475
11716,25.965
11382,36.087
12241,61.570
12241,36.958
11410,37.283
11623,31.652
11023,39.023
11548,42.848
12365,22.251
11874,75.305
11629,55.191
12244,42.997
12211,54.130
11421,28.608
11418,47.523
12374,39.057
12040,41.221
11029,46.451
11986,25.555
11152,46.023
11949,55.285
12254,47.215
12191,68.215
12465,42.306
12168,25.113
12152,22.289
12210,30.166
11037,23.010
11362,31.565
11420,42.522
12495,26.943
11419,45.197
11030,25.021
12267,73.493
12177,44.101
11640,30.482
11414,36.856
11663,92.876
11927,51.876
12223,29.716
11206,46.011
11707,33.153
12381,32.700
11660,33.245
11096,54.184
12425,53.489
11775,49.225
12029,36.256
11149,34.447
11760,26.550
11680,43.555
12309,44.651
11764,33.372
12066,34.467
11852,46.204
11250,24.169
11214,29.051
11559,29.442
11386,29.220
12361,26.573
11039,55.875
11270,49.205
12499,28.413
12118,30.753
12330,20.672
11248,44.027
11969,29.954
11395,35.198
11157,20.314
11659,26.204
11339,18.320
12070,28.474
11921,26.400
12248,26.008
12352,35.325
11003,19.899
11047,23.038
12474,38.822
12394,27.938
11160,24.236
11223,27.588
11249,24.607
11939,39.571
12210,30.087
11104,28.169
11494,19.526
11992,29.760
11043,23.773
12167,25.980
12170,41.222
11426,17.425
