607,7.276
353,7.169
974,7.733
92,7.497
1014,7.771
703,7.836
794,7.791
653,7.890
626,7.762
784,7.811
256,7.850
232,7.101
97,7.519
710,7.567
781,7.158
1290,8.120
536,7.368
442,7.492
586,7.104
923,7.139
63,7.197
889,7.791
546,7.701
946,7.863
832,7.389
470,7.684
1088,7.367
129,7.728
1381,7.291
464,7.578
257,7.303
1278,7.565
561,8.075
1347,7.807
1364,7.678
567,7.713
56,7.862
1297,8.078
717,8.110
414,7.707
321,7.676
1106,7.125
1075,7.415
979,7.345
996,7.867
251,8.099
404,7.340
964,7.641
62,7.887
1344,7.843
907,7.641
1038,7.651
1373,7.486
1034,7.541
138,7.630
343,7.182
712,7.524
946,7.510
472,7.357
1171,7.293
587,7.117
113,7.577
490,7.221
578,7.414
978,7.210
330,7.842
609,7.468
1267,7.657
1172,7.311
1215,7.426
392,7.137
1401,7.301
834,7.390
1180,8.081
1220,7.447
571,7.572
1298,7.841
879,7.707
635,8.158
1264,7.857
442,7.636
1107,7.688
630,7.286
640,7.661
1035,7.946
124,7.418
766,7.361
1389,7.776
981,7.714
871,7.179
873,7.232
932,7.398
1292,7.548
470,7.996
252,7.571
1303,7.897
921,7.925
1123,8.028
522,7.797
554,7.264
312,7.792
1144,7.713
252,7.300
353,7.879
595,7.693
171,7.667
848,7.430
1220,7.427
912,7.589
192,7.146
988,7.389
184,7.912
1345,7.698
416,7.731
780,7.131
807,8.109
1198,7.600
643,8.498
1314,7.218
50,7.472
614,7.708
1400,7.625
184,8.075
360,7.664
104,7.292
534,7.572
272,7.675
253,7.376
154,7.840
156,7.115
384,7.434
496,8.029
671,8.131
84,7.597
1036,7.553
501,7.374
1153,7.225
634,7.587
971,7.670
168,7.732
1377,7.254
1220,7.264
1098,7.620
107,7.493
834,7.618
931,7.750
1129,7.155
733,7.781
169,7.903
1395,8.088
1055,7.876
914,8.173
244,7.612
614,7.958
322,7.099
1170,7.322
941,7.235
874,7.173
244,8.104
828,8.052
125,8.150
632,7.921
58,7.587
457,7.913
114,7.400
1289,7.215
655,7.950
1139,7.840
154,8.044
1032,7.324
1168,7.664
1199,8.364
913,8.117
1290,8.154
1072,7.389
609,7.517
812,7.918
867,7.492
458,7.899
134,7.806
256,7.422
898,7.256
133,7.835
868,7.387
82,8.088
868,7.398
784,7.832
370,7.132
982,7.425
103,7.201
132,7.045
446,7.934
627,7.767
1291,7.794
267,7.787
1025,7.947
1174,7.583
282,7.913
307,7.226
948,7.264
466,7.635
775,7.595
874,7.653
1345,8.228
1162,7.757
951,7.886
637,7.194
786,7.707
314,7.690
497,7.867
1079,7.215
420,8.121
482,7.497
1202,7.487
1011,7.633
242,7.726
1367,7.761
230,7.236
323,7.803
347,7.846
177,7.719
619,7.267
398,7.628
320,7.982
623,8.106
1257,7.686
1221,7.489
1369,7.139
612,7.984
1068,7.358
97,7.847
742,7.487
1348,7.558
968,8.215
855,7.592
1254,7.344
101,7.331
650,7.950
1073,7.317
946,7.929
1357,7.171
814,7.254
1016,7.215
888,8.086
506,7.699
148,7.391
529,7.465
70,8.288
954,7.993
1173,8.097
883,7.593
824,7.588
464,7.138
1212,8.341
469,7.241
624,7.630
395,7.482
759,7.878
530,7.185
803,8.002
434,7.193
1156,8.444
1085,7.348
425,7.579
543,7.297
649,7.602
586,7.646
305,7.396
1136,7.919
933,7.374
653,7.101
889,7.404
523,8.072
910,8.044
1156,7.429
262,7.333
1041,7.531
585,7.634
927,7.770
555,7.429
530,7.632
52,7.333
788,7.896
153,7.212
604,7.965
50,7.043
1360,7.272
768,7.662
1247,8.186
453,8.193
566,7.657
188,7.895
932,7.908
1320,8.135
520,8.029
943,7.914
526,7.273
1064,7.916
457,8.000
655,7.593
1096,7.332
456,7.634
207,7.326
1301,7.376
1127,7.119
630,7.253
818,7.522
1234,8.130
1210,7.401
587,7.909
96,7.059
985,7.150
641,8.018
531,7.252
1037,7.336
490,7.292
241,7.849
309,7.909
705,7.353
203,7.216
1354,7.465
226,7.493
255,7.337
1161,7.304
632,7.916
1391,7.298
287,7.935
1326,7.618
730,7.121
458,7.753
408,7.156
985,7.338
594,8.099
609,7.639
958,8.016
978,7.501
215,7.986
730,7.821
837,7.578
946,7.688
1327,7.363
524,7.521
293,7.676
1168,7.979
809,7.571
1184,7.759
182,7.907
832,7.410
156,7.343
711,7.364
1269,7.601
970,7.742
57,7.082
1084,7.605
1285,7.355
942,7.558
660,7.359
676,7.981
1392,8.033
1369,7.758
1252,7.195
475,7.090
1382,7.399
519,7.642
1271,7.559
655,7.984
1366,7.222
1276,7.832
272,7.263
336,7.803
719,7.892
1297,7.217
1097,7.658
729,7.129
358,7.177
950,8.128
467,7.736
1173,7.746
287,7.985
748,8.100
647,7.938
738,8.279
1371,7.523
847,7.240
1270,7.509
1306,7.394
549,7.329
579,7.336
93,7.086
399,7.040
298,7.368
1170,7.345
66,8.089
331,7.570
569,7.783
992,7.772
579,7.409
832,8.029
324,8.079
814,7.615
897,7.445
1345,7.290
356,7.132
343,7.406
1187,7.413
932,7.735
703,7.460
1331,7.236
583,7.436
1028,7.947
1363,8.009
524,7.739
1197,7.401
1122,7.835
980,7.318
667,7.781
313,7.849
326,7.811
382,7.259
293,7.892
1317,7.819
1232,7.895
103,7.259
820,7.290
1000,7.608
583,7.364
642,7.356
1075,7.500
1047,8.112
1022,8.126
338,7.572
221,7.759
578,7.660
504,7.867
632,7.107
565,7.228
349,7.814
265,7.105
987,7.728
1007,7.200
792,7.771
237,7.811
351,7.864
1167,7.809
959,7.728
1187,7.418
822,8.006
331,8.340
1299,7.232
726,8.100
578,7.518
998,7.327
142,7.773
1315,7.409
1236,7.413
770,7.179
114,7.986
968,7.364
605,7.374
1052,7.660
1069,8.179
1261,7.358
746,7.174
904,7.160
112,7.959
818,7.472
593,7.113
894,7.419
704,7.880
1201,7.108
662,7.592
79,8.121
651,7.528
1204,8.097
669,7.528
985,7.672
436,7.882
1054,7.698
445,7.926
310,7.096
164,7.120
1042,7.998
642,7.681
1031,7.135
734,7.177
138,7.032
598,7.469
130,7.927
1059,7.615
945,7.575
898,7.189
418,7.112
449,7.458
644,7.051
977,7.979
722,7.957
753,7.459
785,7.541
1021,7.959
1214,8.071
128,7.756
1062,7.938
734,7.350
936,7.819
1130,7.905
1221,7.554
67,7.126
628,7.118
1364,7.609
426,7.585
728,7.160
547,7.626
209,7.758
491,7.769
374,7.893
207,7.488
1299,7.764
586,7.652
176,7.693
55,7.062
1276,7.530
294,7.712
1245,7.515
148,7.353
187,7.617
1108,8.055
628,7.326
861,7.139
112,7.700
894,7.296
911,7.573
595,8.007
680,7.658
798,7.559
83,7.669
627,8.112
1294,7.976
603,7.149
174,7.732
671,7.392
952,7.440
463,7.352
694,7.495
629,7.416
113,7.343
483,7.932
979,7.536
91,8.021
253,7.159
518,7.372
897,7.108
1194,7.231
614,7.945
91,7.455
201,7.173
892,7.779
355,7.984
1389,7.484
587,7.775
484,7.834
710,7.212
695,7.601
785,7.835
1108,7.204
835,7.853
200,7.997
597,8.062
384,7.104
1252,8.216
267,7.574
623,7.380
735,7.548
303,7.190
1106,7.217
637,7.498
1268,7.373
725,7.430
1383,8.030
986,7.717
480,7.589
1367,7.817
1113,8.037
407,7.549
412,7.617
1334,7.595
452,7.602
660,7.314
205,7.072
739,7.564
507,7.352
637,7.526
483,7.191
429,7.516
600,7.384
1343,7.613
515,7.329
227,7.665
278,7.848
307,7.534
1235,7.762
1223,8.063
977,7.796
1143,7.213
651,7.094
340,8.019
550,7.936
799,7.496
858,7.644
1318,7.474
182,7.784
72,7.445
1199,7.473
289,8.018
590,7.767
281,7.313
279,7.347
1014,7.988
750,7.893
636,7.882
1269,8.253
59,7.554
760,7.717
1327,7.207
1285,7.851
1033,7.434
117,8.023
971,7.777
1052,7.758
902,7.978
199,7.133
891,7.853
689,7.612
467,7.454
1241,7.583
404,7.866
273,7.583
996,8.110
474,7.542
276,7.312
1257,7.885
64,7.762
313,7.780
565,8.956
426,7.838
176,7.740
539,8.026
824,8.816
205,7.775
124,7.714
199,7.422
1080,7.180
290,8.010
765,7.214
1300,7.725
222,8.045
329,7.499
382,7.598
120,7.998
85,8.138
800,7.682
511,7.615
1009,7.807
786,7.573
170,7.609
246,7.438
1080,7.679
831,7.559
565,7.898
1196,7.954
394,7.210
1335,7.429
882,7.946
551,7.262
187,7.130
609,8.027
1204,8.255
1399,7.979
76,7.411
1230,7.508
573,7.632
586,7.140
1349,8.123
688,7.444
465,7.746
758,8.123
274,7.451
803,7.458
1032,7.487
655,8.044
96,7.976
941,8.040
344,7.587
1085,7.339
792,7.723
652,7.276
96,7.760
209,7.235
261,7.837
525,7.946
320,7.584
758,7.684
1297,8.090
1086,8.044
637,7.198
1140,7.544
462,7.825
1028,7.994
1381,7.969
1189,7.135
445,7.812
203,7.770
1246,7.194
816,7.994
52,7.397
78,7.607
1374,7.377
69,7.413
1311,8.186
110,7.399
158,7.376
1272,7.412
881,7.471
1138,7.157
327,7.068
712,8.239
557,8.101
1195,7.762
110,7.397
233,8.008
818,7.975
221,7.704
1383,7.414
875,7.752
658,7.576
523,7.713
1022,7.257
559,7.735
745,7.573
608,7.523
274,7.874
571,7.650
262,8.009
969,7.299
1306,7.553
227,7.666
575,8.026
991,7.877
1092,7.318
696,7.463
1228,7.191
646,7.474
953,7.192
410,8.162
329,7.108
445,7.488
123,7.902
286,7.549
373,7.676
975,7.502
868,7.319
848,7.480
1076,7.153
656,7.133
1399,7.158
1300,7.397
632,8.180
1204,7.422
347,7.841
211,7.373
700,7.126
313,7.316
482,7.864
762,8.021
1348,7.656
137,7.809
543,8.024
119,7.558
727,7.623
1234,7.514
753,7.615
150,7.786
1395,8.077
1255,7.436
267,7.705
391,7.374
1129,8.037
101,7.271
268,7.763
952,7.661
1002,7.089
600,7.794
491,7.862
1358,7.807
474,7.090
571,7.939
767,7.902
181,7.099
1295,7.420
972,7.243
745,7.996
999,7.751
739,7.548
1261,7.885
1113,7.827
880,7.334
809,8.045
669,7.943
1233,8.019
1298,7.188
967,7.459
459,7.300
976,7.366
702,7.287
907,7.968
1291,7.954
1215,7.464
1268,7.726
788,7.226
980,7.703
1175,7.468
897,7.658
563,8.052
557,8.013
727,8.073
701,7.093
931,7.439
467,7.626
362,7.218
621,7.990
354,7.711
555,7.716
1077,7.736
733,7.896
1338,7.956
711,7.679
722,7.334
215,7.601
291,7.889
795,7.184
1092,8.059
331,7.455
874,7.855
190,7.805
1351,7.406
963,8.075
957,7.547
230,7.430
69,7.195
1309,7.769
1030,7.434
197,7.580
434,7.515
1098,7.406
224,7.264
881,7.735
555,7.179
184,7.388
1374,7.438
161,7.376
200,7.566
244,7.131
299,7.952
69,7.549
1175,7.379
593,8.094
453,7.351
432,7.327
1400,8.132
201,7.919
81,7.661
926,7.175
1310,7.261
1072,7.977
123,7.505
160,7.761
898,7.254
1102,7.193
659,7.469
1151,7.586
226,7.163
924,7.200
112,7.197
1199,7.830
275,7.371
876,7.830
486,7.692
448,7.135
197,7.153
1357,7.766
307,7.820
1310,7.773
188,7.080
1391,7.674
587,7.040
424,7.778
465,8.184
411,7.847
1300,8.288
1244,7.245
98,7.885
518,9.034
138,7.266
1213,7.904
1033,7.800
871,8.087
514,7.909
596,7.546
1169,7.667
711,7.192
223,7.164
503,7.309
491,7.315
1240,7.319
673,7.781
59,7.424
1159,7.712
903,8.002
219,7.074
1353,7.421
375,7.572
519,7.111
295,8.223
174,7.140
273,8.081
457,7.776
593,7.662
871,7.632
812,8.225
400,7.145
281,7.612
1073,7.201
835,7.376
1067,7.554
1109,7.849
529,7.861
753,8.120
1103,7.352
462,7.242
301,7.215
1084,8.207
452,8.147
471,8.141
1366,7.896
271,7.351
949,7.570
530,7.997
1227,7.746
375,7.347
1249,7.258
374,7.980
1200,7.966
1071,7.886
988,7.575
1110,7.427
797,8.136
834,7.845
541,7.229
703,8.082
733,8.131
1058,7.440
1049,7.703
362,7.488
632,7.345
1306,7.615
321,7.987
1320,7.211
1377,7.303
411,7.736
464,7.179
1048,7.998
62,7.429
867,7.371
1065,7.990
388,7.461
714,7.371
860,8.010
994,7.461
1079,7.842
701,7.447
665,7.875
751,7.224
416,7.395
330,7.298
727,7.447
519,7.806
894,7.307
517,7.866
1224,8.011
445,7.317
186,7.815
1054,8.176
909,7.871
766,7.229
421,7.818
631,7.772
266,7.495
955,7.648
999,7.748
101,7.545
591,8.084
800,7.752
1135,7.694
677,7.842
635,7.555
1264,7.326
374,7.642
461,7.225
889,8.797
951,7.599
1286,7.515
153,6.937
1033,7.425
923,7.719
638,6.834
87,7.415
949,7.782
172,6.920
655,7.624
271,7.655
1158,6.945
1377,7.398
555,6.910
507,6.803
1300,7.229
1001,7.569
1114,7.655
818,6.959
1046,7.456
981,7.284
409,7.818
170,7.256
208,7.646
1280,7.137
936,7.681
812,7.543
1098,6.845
386,7.199
1163,7.649
138,7.843
1195,7.846
646,7.601
827,7.588
504,7.604
374,7.272
868,7.180
1096,6.771
708,7.600
611,7.590
1305,7.466
1143,7.242
154,6.879
890,7.325
67,7.114
920,7.196
326,7.289
646,7.122
1308,6.994
673,6.970
775,7.399
1015,6.858
1002,7.727
983,7.781
178,7.216
1301,7.489
1384,6.952
1103,7.958
75,7.139
229,7.548
1340,6.910
471,7.097
1383,7.188
802,7.133
440,7.612
94,7.410
1160,7.224
743,7.465
1345,7.755
436,6.774
77,7.363
814,8.090
870,8.750
230,7.409
149,7.564
1369,7.359
1176,7.141
377,7.701
802,7.326
1342,7.571
941,7.348
107,7.173
662,7.849
1211,6.850
709,7.250
777,7.692
359,7.412
128,7.491
457,7.392
819,7.454
902,7.167
61,6.733
766,7.378
874,6.901
207,7.557
51,6.857
1228,7.244
539,8.566
1142,6.934
661,7.042
1387,7.238
410,7.411
146,7.189
1086,7.716
882,7.507
1003,7.445
203,7.573
673,7.830
781,7.097
233,7.641
1328,6.768
325,7.562
804,6.895
992,7.834
950,7.563
126,7.350
405,6.835
1008,7.116
321,7.613
889,7.054
926,7.660
170,7.581
998,6.957
112,7.422
1337,7.504
1034,7.798
487,6.917
188,7.425
220,7.616
262,7.735
129,7.784
109,7.663
271,7.599
1367,7.046
526,7.605
1199,7.457
671,7.512
1254,6.985
534,7.625
1089,6.860
1209,7.131
85,7.434
1340,6.957
220,7.049
710,7.672
503,6.765
1232,7.453
694,7.762
484,7.547
1055,7.152
1246,6.817
1338,7.102
